ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
28324,AW00028324,"jésus1@adventure-works.com",56,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,0
18528,AW00018528,john54@adventure-works.com,55,"2-5 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Southwest,1
20692,AW00020692,john55@adventure-works.com,52,"0-1 Miles","Graduate Degree",Professional,M,1,M,0,0,0,50001-75000,Southwest,0
29401,AW00029401,"jésus2@adventure-works.com",52,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,"United Kingdom",1
28274,AW00028274,william15@adventure-works.com,63,"5-10 Miles","Partial High School","Skilled Manual",M,1,S,2,0,2,50001-75000,Northwest,0
15110,AW00015110,janelle8@adventure-works.com,66,"2-5 Miles","Partial College",Professional,F,1,M,4,4,3,75001-100000,Germany,0
19801,AW00019801,john56@adventure-works.com,44,"5-10 Miles","High School",Professional,M,1,S,2,0,0,25001-50000,Canada,0
28589,AW00028589,john57@adventure-works.com,62,"0-1 Miles","Partial High School",Clerical,M,0,S,2,0,3,0-25000,Canada,0
26985,AW00026985,"jésus3@adventure-works.com",45,"0-1 Miles",Bachelors,"Skilled Manual",M,0,M,1,1,1,25001-50000,Germany,1
17042,AW00017042,tyler0@adventure-works.com,59,"2-5 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Northwest,1
24267,AW00024267,"jésus4@adventure-works.com",68,"1-2 Miles","Partial High School",Clerical,M,1,M,2,1,2,0-25000,Australia,0
25569,AW00025569,"jésus5@adventure-works.com",75,"0-1 Miles","Partial College",Manual,M,0,S,2,0,3,0-25000,France,0
17555,AW00017555,william16@adventure-works.com,75,"1-2 Miles",Bachelors,Management,M,1,M,2,0,5,50001-75000,Southwest,1
26376,AW00026376,anthony3@adventure-works.com,65,"10+ Miles","Partial College",Professional,M,1,M,1,3,4,50001-75000,Southwest,0
13697,AW00013697,"jésus6@adventure-works.com",47,"0-1 Miles","Partial College",Clerical,M,1,S,1,2,2,25001-50000,Germany,1
26524,AW00026524,anthony4@adventure-works.com,67,"10+ Miles","Partial College",Professional,M,1,M,2,1,2,50001-75000,Southwest,0
25558,AW00025558,zachary36@adventure-works.com,38,"1-2 Miles","Partial College",Manual,M,1,S,1,0,0,0-25000,Australia,0
20841,AW00020841,"jésus7@adventure-works.com",59,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,1,25001-50000,Germany,1
16326,AW00016326,"jésus8@adventure-works.com",45,"0-1 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,Germany,0
26677,AW00026677,william17@adventure-works.com,61,"5-10 Miles","Partial High School","Skilled Manual",M,1,M,2,0,2,75001-100000,Southwest,0
29483,AW00029483,"jésus9@adventure-works.com",58,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,25001-50000,France,0
27071,AW00027071,anthony5@adventure-works.com,47,"10+ Miles","High School","Skilled Manual",M,1,S,3,4,4,25001-50000,Canada,0
16437,AW00016437,"jésus10@adventure-works.com",40,"2-5 Miles","High School",Manual,M,0,S,1,0,0,0-25000,"United Kingdom",0
21163,AW00021163,william18@adventure-works.com,60,"2-5 Miles","Graduate Degree",Professional,M,1,M,1,4,5,50001-75000,Southwest,0
17342,AW00017342,william19@adventure-works.com,40,"5-10 Miles","Partial High School",Clerical,M,0,S,2,0,0,25001-50000,Northwest,0
17087,AW00017087,"jésus11@adventure-works.com",46,"0-1 Miles","Partial High School",Manual,M,0,M,2,0,0,0-25000,"United Kingdom",0
21673,AW00021673,"jésus12@adventure-works.com",46,"1-2 Miles","High School",Manual,M,0,S,1,0,0,25001-50000,France,0
15311,AW00015311,brandon36@adventure-works.com,73,"10+ Miles",Bachelors,Management,M,1,M,2,0,4,50001-75000,Northwest,0
26665,AW00026665,"jésus13@adventure-works.com",50,"10+ Miles",Bachelors,Professional,M,1,S,3,5,5,50001-75000,Australia,0
23829,AW00023829,anthony6@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,1,1,25001-50000,Canada,1
20448,AW00020448,"jésus14@adventure-works.com",62,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,2,75001-100000,Australia,1
12991,AW00012991,"jésus15@adventure-works.com",50,"0-1 Miles",Bachelors,Professional,M,1,M,1,2,2,50001-75000,Australia,1
28519,AW00028519,"jésus16@adventure-works.com",49,"1-2 Miles",Bachelors,Clerical,M,1,M,0,0,1,25001-50000,France,0
18579,AW00018579,william20@adventure-works.com,52,"2-5 Miles","Graduate Degree",Professional,M,1,M,0,0,4,50001-75000,Northwest,0
14415,AW00014415,william21@adventure-works.com,66,"2-5 Miles","Partial College",Professional,M,1,M,2,1,2,50001-75000,Southwest,1
28149,AW00028149,william22@adventure-works.com,54,"2-5 Miles",Bachelors,"Skilled Manual",M,1,M,2,2,4,50001-75000,Southwest,0
16059,AW00016059,"jésus17@adventure-works.com",80,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,1,0-25000,Germany,0
13225,AW00013225,"jésus18@adventure-works.com",71,"2-5 Miles",Bachelors,Management,M,0,M,3,0,5,50001-75000,Southwest,1
16560,AW00016560,kelvin31@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,0,25001-50000,France,1
29313,AW00029313,"jésus19@adventure-works.com",57,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,0
24984,AW00024984,william23@adventure-works.com,68,"1-2 Miles","Partial College",Professional,M,1,M,1,2,4,50001-75000,Southwest,0
18672,AW00018672,anthony7@adventure-works.com,60,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,5,75001-100000,Southwest,0
25616,AW00025616,"jésus20@adventure-works.com",50,"1-2 Miles",Bachelors,Clerical,M,1,M,0,0,1,25001-50000,"United Kingdom",0
14291,AW00014291,tyler1@adventure-works.com,61,"1-2 Miles","Partial High School","Skilled Manual",M,0,S,2,0,2,50001-75000,Canada,0
16542,AW00016542,"jésus21@adventure-works.com",58,"2-5 Miles","Partial College",Manual,M,1,M,0,1,1,0-25000,"United Kingdom",0
15839,AW00015839,william24@adventure-works.com,44,"5-10 Miles","Partial College","Skilled Manual",M,1,S,1,0,0,25001-50000,Southwest,0
18254,AW00018254,larry1@adventure-works.com,52,"1-2 Miles","Graduate Degree",Management,M,1,S,0,0,0,75001-100000,Australia,1
25778,AW00025778,larry2@adventure-works.com,63,"0-1 Miles","Partial College",Professional,M,1,M,3,4,3,"greater than 100000","United Kingdom",0
23707,AW00023707,william25@adventure-works.com,72,"10+ Miles",Bachelors,Management,M,1,S,3,0,5,50001-75000,Northwest,0
21614,AW00021614,william26@adventure-works.com,51,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,1,2,2,25001-50000,Canada,0
25595,AW00025595,larry3@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,M,0,S,0,0,0,25001-50000,Germany,0
13664,AW00013664,larry4@adventure-works.com,45,"0-1 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,"United Kingdom",0
14441,AW00014441,william27@adventure-works.com,52,"1-2 Miles",Bachelors,Management,M,1,M,3,2,2,"greater than 100000",Southwest,0
17840,AW00017840,larry5@adventure-works.com,43,"0-1 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,"United Kingdom",0
13185,AW00013185,william28@adventure-works.com,75,"5-10 Miles","Graduate Degree",Management,M,1,M,3,3,2,75001-100000,Canada,0
14235,AW00014235,larry6@adventure-works.com,48,"10+ Miles","Partial High School",Professional,M,0,M,4,5,0,75001-100000,Australia,1
13092,AW00013092,william29@adventure-works.com,51,"0-1 Miles","Graduate Degree",Management,M,1,M,4,1,0,"greater than 100000",Southwest,0
18825,AW00018825,brandon37@adventure-works.com,56,"0-1 Miles",Bachelors,Management,M,1,M,4,2,1,"greater than 100000",Southwest,0
26363,AW00026363,larry7@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,25001-50000,Germany,1
27442,AW00027442,janelle9@adventure-works.com,64,"10+ Miles","High School",Professional,F,1,M,2,1,3,50001-75000,Southwest,0
28207,AW00028207,larry8@adventure-works.com,48,"0-1 Miles","Graduate Degree",Management,M,1,M,1,4,4,75001-100000,Australia,1
11242,AW00011242,larry9@adventure-works.com,60,"5-10 Miles","Partial College",Professional,M,1,M,3,4,2,"greater than 100000",France,1
13586,AW00013586,larry10@adventure-works.com,65,"10+ Miles","Partial College",Professional,M,1,M,2,2,4,75001-100000,"United Kingdom",0
25891,AW00025891,brandon38@adventure-works.com,68,"1-2 Miles",Bachelors,Management,M,0,S,1,1,3,75001-100000,Southwest,1
12600,AW00012600,larry11@adventure-works.com,60,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,1,25001-50000,Germany,0
23132,AW00023132,anthony8@adventure-works.com,61,"1-2 Miles","Partial High School","Skilled Manual",M,0,M,2,0,2,50001-75000,Southwest,0
24418,AW00024418,brandon39@adventure-works.com,63,"1-2 Miles","High School",Professional,M,0,S,2,0,2,50001-75000,Canada,1
20805,AW00020805,brandon40@adventure-works.com,63,"0-1 Miles","Partial College",Manual,M,1,M,0,0,2,0-25000,Germany,0
16456,AW00016456,larry12@adventure-works.com,43,"5-10 Miles","High School",Manual,M,0,S,1,0,0,0-25000,Germany,0
28145,AW00028145,brandon41@adventure-works.com,43,"1-2 Miles","Partial College",Professional,M,0,S,2,0,0,50001-75000,Southwest,0
27647,AW00027647,daniel3@adventure-works.com,57,"2-5 Miles","Partial College",Professional,M,0,M,4,2,1,"greater than 100000",Southwest,0
25926,AW00025926,larry13@adventure-works.com,70,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,4,0-25000,Australia,1
25250,AW00025250,anthony9@adventure-works.com,61,"0-1 Miles","Partial College","Skilled Manual",M,0,S,1,0,1,50001-75000,Australia,1
14400,AW00014400,brandon42@adventure-works.com,69,"10+ Miles",Bachelors,Management,M,1,S,2,1,4,50001-75000,Southwest,1
24398,AW00024398,brandon43@adventure-works.com,53,"0-1 Miles","Graduate Degree",Management,M,1,M,4,1,1,"greater than 100000",Southwest,0
11134,AW00011134,larry14@adventure-works.com,72,"5-10 Miles","High School","Skilled Manual",M,1,S,2,0,5,0-25000,Australia,1
22197,AW00022197,larry15@adventure-works.com,61,"1-2 Miles","High School","Skilled Manual",M,0,S,2,0,2,75001-100000,Australia,1
25352,AW00025352,brandon44@adventure-works.com,61,"0-1 Miles","Partial High School",Clerical,M,0,M,2,1,2,0-25000,Northwest,0
17357,AW00017357,brandon45@adventure-works.com,42,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,0,25001-50000,Northwest,0
11602,AW00011602,larry16@adventure-works.com,41,"2-5 Miles","Partial College",Clerical,M,0,S,1,0,0,25001-50000,Germany,0
23334,AW00023334,brandon46@adventure-works.com,43,"1-2 Miles","High School","Skilled Manual",M,0,S,2,0,0,25001-50000,Northwest,0
29218,AW00029218,brandon47@adventure-works.com,54,"2-5 Miles","Partial College",Professional,M,1,S,1,2,5,75001-100000,Northwest,0
11625,AW00011625,zachary37@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,1,25001-50000,Southwest,1
12655,AW00012655,larry17@adventure-works.com,69,"5-10 Miles","High School",Management,M,1,M,3,1,5,75001-100000,France,1
25672,AW00025672,janelle10@adventure-works.com,43,"0-1 Miles","Partial High School",Manual,F,1,S,2,0,0,0-25000,France,0
21216,AW00021216,larry18@adventure-works.com,54,"1-2 Miles",Bachelors,Professional,M,0,S,1,0,4,75001-100000,Australia,1
15661,AW00015661,brandon48@adventure-works.com,59,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,3,25001-50000,"United Kingdom",1
27082,AW00027082,zachary38@adventure-works.com,48,"2-5 Miles",Bachelors,"Skilled Manual",M,1,M,0,1,1,25001-50000,Canada,0
21516,AW00021516,larry19@adventure-works.com,74,"5-10 Miles",Bachelors,Management,M,1,M,4,4,3,"greater than 100000","United Kingdom",1
21485,AW00021485,brandon49@adventure-works.com,69,"2-5 Miles","Partial College",Professional,M,0,M,2,1,2,50001-75000,Northwest,1
13287,AW00013287,brandon50@adventure-works.com,55,"5-10 Miles",Bachelors,Management,M,1,S,4,2,4,"greater than 100000",Southwest,1
18446,AW00018446,larry20@adventure-works.com,71,"1-2 Miles","High School","Skilled Manual",M,0,M,2,0,4,0-25000,Australia,0
24343,AW00024343,tyler2@adventure-works.com,58,"0-1 Miles","High School","Skilled Manual",M,0,M,2,2,4,25001-50000,Southwest,1
26001,AW00026001,nicholas2@adventure-works.com,51,"2-5 Miles","Partial College","Skilled Manual",M,0,S,1,0,0,25001-50000,Northwest,1
20341,AW00020341,tyler3@adventure-works.com,57,"5-10 Miles","Partial College",Professional,M,1,M,3,4,5,50001-75000,Canada,0
28694,AW00028694,larry21@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,25001-50000,"United Kingdom",1
14067,AW00014067,larry22@adventure-works.com,56,"5-10 Miles",Bachelors,Professional,M,1,S,2,4,5,50001-75000,Australia,0
29037,AW00029037,brandon51@adventure-works.com,52,"0-1 Miles","Graduate Degree",Professional,M,0,M,0,0,0,50001-75000,Canada,0
17616,AW00017616,daniel4@adventure-works.com,54,"0-1 Miles",Bachelors,"Skilled Manual",M,0,S,2,4,4,50001-75000,Northwest,0
14223,AW00014223,larry23@adventure-works.com,46,"10+ Miles",Bachelors,Professional,M,0,M,3,0,0,75001-100000,Australia,0
28637,AW00028637,brandon52@adventure-works.com,45,"0-1 Miles","Graduate Degree","Skilled Manual",M,0,M,0,0,1,25001-50000,Southwest,0
18126,AW00018126,larry24@adventure-works.com,59,"5-10 Miles","Partial College",Professional,M,1,M,2,4,2,"greater than 100000","United Kingdom",1
15368,AW00015368,brandi0@adventure-works.com,54,"2-5 Miles",Bachelors,Management,F,1,M,4,2,3,"greater than 100000",Southwest,0
15916,AW00015916,brandon53@adventure-works.com,66,"2-5 Miles","Partial College",Professional,M,0,M,2,2,4,50001-75000,Canada,1
14675,AW00014675,brandi1@adventure-works.com,51,"10+ Miles",Bachelors,Professional,F,0,M,4,5,5,50001-75000,Australia,0
12221,AW00012221,brandi2@adventure-works.com,57,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,1,0-25000,France,1
16424,AW00016424,brandi3@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,F,0,M,0,0,0,25001-50000,France,1
21893,AW00021893,brandi4@adventure-works.com,47,"10+ Miles","High School",Management,F,1,S,4,5,0,75001-100000,Australia,1
23231,AW00023231,dylan35@adventure-works.com,47,"2-5 Miles","High School",Manual,M,0,S,1,0,0,25001-50000,France,0
23749,AW00023749,brandi5@adventure-works.com,40,"1-2 Miles","High School",Manual,F,0,S,1,0,0,25001-50000,France,0
12932,AW00012932,tyler4@adventure-works.com,48,"10+ Miles","Graduate Degree",Professional,M,1,M,3,5,5,50001-75000,Southwest,0
24378,AW00024378,brandi6@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Australia,1
27992,AW00027992,dylan36@adventure-works.com,70,"5-10 Miles","High School",Professional,M,1,S,2,0,4,25001-50000,Northwest,0
27857,AW00027857,brandi7@adventure-works.com,76,"2-5 Miles","Partial College",Manual,F,0,S,1,0,2,0-25000,France,0
17061,AW00017061,brandi8@adventure-works.com,51,"0-1 Miles","Graduate Degree",Management,F,1,M,3,5,5,75001-100000,Australia,0
19381,AW00019381,brandi9@adventure-works.com,43,"2-5 Miles","Partial College",Clerical,F,0,S,1,0,0,25001-50000,France,1
25063,AW00025063,dylan37@adventure-works.com,44,"1-2 Miles","Partial High School","Skilled Manual",M,0,M,2,0,0,25001-50000,Northwest,1
25535,AW00025535,brandi10@adventure-works.com,82,"0-1 Miles","Graduate Degree",Clerical,F,1,S,0,0,1,0-25000,France,0
27089,AW00027089,janelle11@adventure-works.com,49,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,0,2,2,50001-75000,Northwest,0
17774,AW00017774,brandi11@adventure-works.com,50,"2-5 Miles","Partial College",Manual,F,1,M,0,1,1,0-25000,Germany,0
17392,AW00017392,dylan38@adventure-works.com,54,"2-5 Miles","Partial College",Professional,M,1,M,0,2,5,75001-100000,Northwest,0
12449,AW00012449,dylan39@adventure-works.com,60,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,S,0,0,4,50001-75000,Canada,1
27000,AW00027000,brandi12@adventure-works.com,47,"0-1 Miles","Partial High School",Manual,F,0,S,2,0,0,0-25000,Germany,0
12124,AW00012124,brandi13@adventure-works.com,61,"5-10 Miles","Partial College",Professional,F,1,S,3,4,2,"greater than 100000",France,1
21776,AW00021776,daniel5@adventure-works.com,71,"10+ Miles","Partial College",Professional,M,1,M,1,1,2,50001-75000,Northwest,0
25208,AW00025208,daniel6@adventure-works.com,69,"5-10 Miles","High School",Professional,M,1,S,2,0,4,25001-50000,Southwest,0
27160,AW00027160,brandi14@adventure-works.com,40,"1-2 Miles","High School",Manual,F,0,M,1,0,0,25001-50000,Germany,0
18062,AW00018062,dylan40@adventure-works.com,74,"1-2 Miles",Bachelors,Management,M,0,M,2,0,4,50001-75000,Southwest,0
27724,AW00027724,tyler5@adventure-works.com,42,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,0,25001-50000,Canada,0
20986,AW00020986,brandi15@adventure-works.com,41,"2-5 Miles","High School",Manual,F,1,M,1,0,0,0-25000,Australia,0
18912,AW00018912,tyler6@adventure-works.com,43,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,0,25001-50000,Northwest,0
11324,AW00011324,zachary39@adventure-works.com,79,"1-2 Miles",Bachelors,Management,M,1,M,2,0,5,75001-100000,Southwest,1
21436,AW00021436,brandi16@adventure-works.com,55,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,1,50001-75000,Northwest,1
19873,AW00019873,dylan41@adventure-works.com,68,"10+ Miles","Partial High School","Skilled Manual",M,1,S,2,1,2,25001-50000,Canada,0
11361,AW00011361,cindy22@adventure-works.com,41,"0-1 Miles","High School",Manual,F,1,M,2,0,0,0-25000,Australia,0
16276,AW00016276,brandi17@adventure-works.com,54,"0-1 Miles","High School",Manual,F,1,S,0,3,3,0-25000,Germany,0
21874,AW00021874,brandi18@adventure-works.com,42,"10+ Miles",Bachelors,Professional,F,0,M,2,0,0,50001-75000,Australia,1
18832,AW00018832,dylan42@adventure-works.com,57,"2-5 Miles",Bachelors,Management,M,0,M,3,3,1,"greater than 100000",Southwest,1
12866,AW00012866,janelle12@adventure-works.com,43,"0-1 Miles","Partial High School",Manual,F,1,S,2,0,0,0-25000,France,1
12812,AW00012812,brandi19@adventure-works.com,51,"2-5 Miles","High School",Manual,F,1,M,1,1,1,0-25000,France,0
23149,AW00023149,brandi20@adventure-works.com,47,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,1,1,1,25001-50000,Southwest,0
14870,AW00014870,brandi21@adventure-works.com,44,"0-1 Miles","Partial College",Clerical,F,1,S,2,3,3,25001-50000,Southwest,0
19006,AW00019006,leslie0@adventure-works.com,68,"10+ Miles","Partial College",Professional,F,1,M,2,1,2,50001-75000,Northwest,0
17684,AW00017684,leslie1@adventure-works.com,60,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,4,75001-100000,Southwest,0
28648,AW00028648,dylan43@adventure-works.com,46,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,1,1,25001-50000,Canada,0
26032,AW00026032,leslie2@adventure-works.com,53,"10+ Miles",Bachelors,Professional,F,1,M,4,5,5,50001-75000,Australia,0
27932,AW00027932,leslie3@adventure-works.com,63,"5-10 Miles","Partial College",Professional,F,0,S,4,4,3,"greater than 100000",Germany,0
17002,AW00017002,dylan44@adventure-works.com,54,"2-5 Miles",Bachelors,Professional,M,1,S,2,2,4,50001-75000,Northwest,1
26108,AW00026108,dylan45@adventure-works.com,58,"2-5 Miles","Graduate Degree",Management,M,0,S,2,1,1,"greater than 100000",Southwest,0
12990,AW00012990,leslie4@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,1,S,0,0,1,75001-100000,Australia,1
17090,AW00017090,leslie5@adventure-works.com,46,"1-2 Miles","Partial High School",Manual,F,0,S,2,0,0,0-25000,Germany,0
27502,AW00027502,tyler7@adventure-works.com,42,"5-10 Miles","Partial College","Skilled Manual",M,1,S,2,0,0,25001-50000,Canada,0
21666,AW00021666,leslie6@adventure-works.com,45,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Germany,0
14646,AW00014646,dylan46@adventure-works.com,51,"0-1 Miles","Graduate Degree",Professional,M,0,S,1,0,0,50001-75000,Southwest,1
25500,AW00025500,janelle13@adventure-works.com,39,"0-1 Miles","Partial College",Clerical,F,1,S,2,3,3,25001-50000,"United Kingdom",1
11114,AW00011114,leslie7@adventure-works.com,56,"5-10 Miles","Partial College","Skilled Manual",F,1,S,2,4,5,50001-75000,Australia,0
16874,AW00016874,leslie8@adventure-works.com,83,"5-10 Miles",Bachelors,Management,F,1,S,2,0,4,75001-100000,Southwest,0
26319,AW00026319,dylan47@adventure-works.com,49,"0-1 Miles",Bachelors,"Skilled Manual",M,0,S,0,2,2,50001-75000,Southwest,1
28535,AW00028535,leslie9@adventure-works.com,50,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Australia,1
21017,AW00021017,leslie10@adventure-works.com,58,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,3,25001-50000,France,0
23699,AW00023699,nicholas3@adventure-works.com,73,"10+ Miles","Partial High School","Skilled Manual",M,1,M,2,1,2,25001-50000,Southwest,1
24371,AW00024371,leslie11@adventure-works.com,52,"2-5 Miles",Bachelors,Professional,F,1,M,0,0,2,75001-100000,Australia,1
14724,AW00014724,dylan48@adventure-works.com,52,"0-1 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,0,50001-75000,Canada,0
25758,AW00025758,leslie12@adventure-works.com,50,"1-2 Miles","Partial College",Manual,F,0,M,0,1,1,0-25000,Germany,1
27346,AW00027346,leslie13@adventure-works.com,43,"10+ Miles",Bachelors,Professional,F,0,S,2,0,0,75001-100000,Australia,1
14670,AW00014670,leslie14@adventure-works.com,49,"2-5 Miles",Bachelors,Professional,F,1,S,1,2,2,50001-75000,Australia,0
20694,AW00020694,daniel7@adventure-works.com,54,"2-5 Miles",Bachelors,"Skilled Manual",M,1,M,2,4,4,50001-75000,Canada,0
21085,AW00021085,leslie15@adventure-works.com,84,"2-5 Miles","Partial College",Manual,F,1,M,1,0,2,0-25000,Germany,0
15355,AW00015355,janelle14@adventure-works.com,62,"2-5 Miles","Partial College",Professional,F,1,M,4,3,2,75001-100000,France,0
27695,AW00027695,leslie16@adventure-works.com,56,"5-10 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Australia,0
14014,AW00014014,leslie17@adventure-works.com,67,"1-2 Miles","High School","Skilled Manual",F,0,M,2,0,3,25001-50000,Australia,0
27446,AW00027446,tyler8@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,M,1,S,0,0,3,75001-100000,Southwest,1
15733,AW00015733,leslie18@adventure-works.com,46,"10+ Miles","Partial High School",Professional,F,1,M,4,5,0,"greater than 100000",Australia,1
11839,AW00011839,tyler9@adventure-works.com,53,"2-5 Miles","Graduate Degree",Professional,M,1,S,1,0,0,50001-75000,Southwest,1
23135,AW00023135,dylan49@adventure-works.com,61,"5-10 Miles","Partial College",Professional,M,1,M,0,2,3,50001-75000,Southwest,0
16611,AW00016611,dylan50@adventure-works.com,43,"10+ Miles",Bachelors,Professional,M,0,S,3,0,0,75001-100000,Australia,0
16883,AW00016883,tyler10@adventure-works.com,57,"5-10 Miles","High School",Professional,M,1,S,1,4,4,"greater than 100000",Southwest,0
22955,AW00022955,leslie19@adventure-works.com,56,"0-1 Miles",Bachelors,Professional,F,0,M,2,4,5,50001-75000,Australia,0
14153,AW00014153,dylan51@adventure-works.com,47,"2-5 Miles","Partial College",Manual,M,0,S,1,0,0,0-25000,Germany,0
13180,AW00013180,leslie20@adventure-works.com,76,"5-10 Miles",Bachelors,Management,F,1,M,2,0,5,75001-100000,Northwest,0
19081,AW00019081,leslie21@adventure-works.com,71,"5-10 Miles","Partial High School",Professional,F,0,M,1,5,4,75001-100000,Germany,0
24851,AW00024851,leslie22@adventure-works.com,72,"0-1 Miles","Partial College",Professional,F,1,M,4,4,4,"greater than 100000","United Kingdom",0
16457,AW00016457,kathleen2@adventure-works.com,42,"2-5 Miles","Partial High School",Manual,F,0,S,1,0,0,0-25000,Germany,0
16158,AW00016158,kathleen3@adventure-works.com,49,"2-5 Miles","Graduate Degree",Management,F,1,M,0,0,1,75001-100000,Australia,1
16007,AW00016007,janelle15@adventure-works.com,79,"1-2 Miles",Bachelors,Management,F,1,M,2,0,5,75001-100000,Northwest,1
26054,AW00026054,dylan52@adventure-works.com,53,"0-1 Miles",Bachelors,Management,M,0,S,4,1,4,75001-100000,Northwest,0
14405,AW00014405,dylan53@adventure-works.com,68,"2-5 Miles","Partial College",Professional,M,1,M,2,1,2,50001-75000,Northwest,0
28375,AW00028375,kathleen4@adventure-works.com,51,"1-2 Miles","High School",Manual,F,0,S,1,1,1,0-25000,"United Kingdom",0
11940,AW00011940,tyler11@adventure-works.com,41,"0-1 Miles",Bachelors,Management,M,1,M,3,0,3,75001-100000,Southwest,0
23783,AW00023783,zachary40@adventure-works.com,87,"2-5 Miles",Bachelors,"Skilled Manual",M,1,M,1,0,1,25001-50000,Canada,0
27022,AW00027022,anthony10@adventure-works.com,63,"0-1 Miles","Partial High School",Clerical,M,0,S,2,0,3,0-25000,Canada,0
24147,AW00024147,kathleen5@adventure-works.com,83,"0-1 Miles","Graduate Degree",Clerical,F,0,M,0,0,1,0-25000,Germany,0
28045,AW00028045,zachary41@adventure-works.com,68,"10+ Miles","Partial High School","Skilled Manual",M,1,M,2,1,2,25001-50000,Canada,0
17793,AW00017793,kathleen6@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
22777,AW00022777,tyler12@adventure-works.com,67,"10+ Miles","High School",Professional,M,1,M,2,1,2,50001-75000,Northwest,0
26654,AW00026654,kathleen7@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,1,M,0,0,1,75001-100000,Australia,1
26681,AW00026681,zachary42@adventure-works.com,62,"5-10 Miles","High School",Professional,M,1,S,2,0,2,50001-75000,Southwest,0
15234,AW00015234,kathleen8@adventure-works.com,60,"10+ Miles",Bachelors,Management,F,1,S,1,0,4,75001-100000,Australia,0
24042,AW00024042,zachary43@adventure-works.com,50,"0-1 Miles","High School",Manual,M,1,M,1,2,2,0-25000,Germany,0
14659,AW00014659,zachary44@adventure-works.com,60,"2-5 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Southwest,0
18013,AW00018013,kathleen9@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",0
28257,AW00028257,zachary45@adventure-works.com,56,"5-10 Miles","Partial College",Professional,M,1,S,4,2,1,75001-100000,Northwest,1
29250,AW00029250,anthony11@adventure-works.com,57,"1-2 Miles","Partial College",Professional,M,0,S,4,2,3,75001-100000,Northwest,0
21196,AW00021196,kathleen10@adventure-works.com,57,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,0
26018,AW00026018,zachary46@adventure-works.com,60,"0-1 Miles","Graduate Degree",Professional,M,1,M,0,0,5,75001-100000,Northwest,1
