ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
13394,AW00013394,matthew24@adventure-works.com,67,"10+ Miles","High School",Professional,M,1,S,2,1,2,50001-75000,Northwest,1
11946,AW00011946,brandy6@adventure-works.com,67,"5-10 Miles","High School","Skilled Manual",F,1,S,2,0,3,25001-50000,Australia,1
15710,AW00015710,brandy7@adventure-works.com,70,"5-10 Miles","High School",Management,F,0,M,3,1,4,75001-100000,France,1
25693,AW00025693,brandy9@adventure-works.com,56,"0-1 Miles","Graduate Degree",Clerical,F,1,S,0,0,5,25001-50000,France,1
26028,AW00026028,brandy11@adventure-works.com,49,"2-5 Miles","Graduate Degree",Management,F,0,S,1,0,1,"greater than 100000",Australia,1
22958,AW00022958,brandy12@adventure-works.com,57,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,1,50001-75000,Australia,1
16594,AW00016594,andrew12@adventure-works.com,66,"10+ Miles",Bachelors,Management,M,0,M,3,5,4,"greater than 100000","United Kingdom",1
18794,AW00018794,andrew14@adventure-works.com,39,"5-10 Miles","Partial College","Skilled Manual",M,1,S,1,0,0,50001-75000,Southwest,1
12522,AW00012522,brandy16@adventure-works.com,42,"1-2 Miles","High School",Manual,F,0,S,1,0,0,0-25000,France,1
21974,AW00021974,whitney0@adventure-works.com,54,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Australia,1
18236,AW00018236,andrew16@adventure-works.com,60,"0-1 Miles","Graduate Degree",Professional,M,1,M,0,0,5,75001-100000,Canada,1
24468,AW00024468,whitney3@adventure-works.com,53,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Australia,1
13105,AW00013105,whitney4@adventure-works.com,56,"0-1 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Australia,1
29004,AW00029004,andrew20@adventure-works.com,69,"10+ Miles",Bachelors,Management,M,1,M,2,1,4,50001-75000,Southwest,1
12060,AW00012060,andrew22@adventure-works.com,75,"0-1 Miles","Graduate Degree",Management,M,0,S,2,3,1,"greater than 100000",Canada,1
13745,AW00013745,andrew25@adventure-works.com,61,"1-2 Miles","Partial College",Clerical,M,1,M,1,0,1,25001-50000,Northwest,1
11812,AW00011812,andrew27@adventure-works.com,51,"0-1 Miles",Bachelors,Professional,M,0,M,1,0,0,25001-50000,Northwest,1
21437,AW00021437,whitney9@adventure-works.com,56,"2-5 Miles",Bachelors,Professional,F,0,S,1,0,1,50001-75000,Southwest,1
13006,AW00013006,whitney10@adventure-works.com,52,"2-5 Miles",Bachelors,Professional,F,0,S,0,0,0,75001-100000,Australia,1
15072,AW00015072,whitney12@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,F,1,S,0,0,0,25001-50000,France,1
24197,AW00024197,whitney13@adventure-works.com,48,"2-5 Miles","Partial College",Manual,F,0,S,1,0,0,0-25000,"United Kingdom",1
20830,AW00020830,whitney16@adventure-works.com,57,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,4,25001-50000,Germany,1
22713,AW00022713,joseph12@adventure-works.com,62,"0-1 Miles","Partial College",Professional,M,0,S,2,0,3,50001-75000,Canada,1
24520,AW00024520,joseph13@adventure-works.com,45,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,0,50001-75000,Southwest,1
11299,AW00011299,orlando14@adventure-works.com,82,"1-2 Miles","Graduate Degree",Management,M,1,M,2,0,4,50001-75000,Southwest,1
25392,AW00025392,joseph14@adventure-works.com,49,"2-5 Miles",Bachelors,"Skilled Manual",M,1,S,0,2,2,50001-75000,Northwest,1
12289,AW00012289,joseph15@adventure-works.com,50,"0-1 Miles","High School",Manual,M,1,S,1,2,2,0-25000,"United Kingdom",1
12777,AW00012777,joseph16@adventure-works.com,62,"1-2 Miles","Partial College",Clerical,M,1,M,1,0,1,25001-50000,Northwest,1
24209,AW00024209,chelsea1@adventure-works.com,48,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,M,0,0,0,50001-75000,France,1
29191,AW00029191,chelsea4@adventure-works.com,48,"0-1 Miles","Graduate Degree",Management,F,0,S,1,0,1,"greater than 100000",Australia,1
23592,AW00023592,joseph18@adventure-works.com,55,"1-2 Miles",Bachelors,Management,M,1,S,0,3,4,75001-100000,Canada,1
22575,AW00022575,orlando15@adventure-works.com,38,"0-1 Miles",Bachelors,Clerical,M,0,S,0,0,0,0-25000,Australia,1
25511,AW00025511,chelsea7@adventure-works.com,41,"0-1 Miles","Partial College",Clerical,F,0,S,1,0,0,25001-50000,"United Kingdom",1
24198,AW00024198,chelsea8@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,France,1
20717,AW00020717,chelsea12@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",F,0,S,0,0,0,25001-50000,"United Kingdom",1
11388,AW00011388,joseph21@adventure-works.com,59,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,3,25001-50000,"United Kingdom",1
16645,AW00016645,chelsea14@adventure-works.com,76,"1-2 Miles",Bachelors,Management,F,1,M,2,0,5,75001-100000,Southwest,1
22951,AW00022951,chelsea15@adventure-works.com,55,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Australia,1
19561,AW00019561,orlando16@adventure-works.com,48,"2-5 Miles",Bachelors,Professional,M,1,M,0,0,2,75001-100000,Australia,1
11954,AW00011954,joseph23@adventure-works.com,43,"5-10 Miles","Partial College","Skilled Manual",M,1,M,2,0,0,50001-75000,Southwest,1
14927,AW00014927,chelsea19@adventure-works.com,50,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,25001-50000,Germany,1
15395,AW00015395,joseph26@adventure-works.com,58,"5-10 Miles","Partial College",Professional,M,1,S,3,4,5,75001-100000,Canada,1
18103,AW00018103,chelsea20@adventure-works.com,67,"2-5 Miles","High School",Professional,F,0,S,2,1,2,50001-75000,Canada,1
21491,AW00021491,joseph28@adventure-works.com,68,"2-5 Miles","Partial College",Professional,M,1,M,2,1,2,50001-75000,Northwest,1
20253,AW00020253,veronica1@adventure-works.com,53,"5-10 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Australia,1
18226,AW00018226,joseph30@adventure-works.com,58,"2-5 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Northwest,1
14681,AW00014681,veronica2@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Australia,1
16575,AW00016575,veronica4@adventure-works.com,74,"0-1 Miles","Graduate Degree",Management,F,0,S,2,4,3,"greater than 100000","United Kingdom",1
16509,AW00016509,veronica6@adventure-works.com,77,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,25001-50000,"United Kingdom",1
18634,AW00018634,veronica7@adventure-works.com,46,"2-5 Miles","High School",Manual,F,0,S,1,0,0,25001-50000,France,1
11996,AW00011996,veronica9@adventure-works.com,58,"5-10 Miles","Partial College","Skilled Manual",F,1,S,1,0,1,50001-75000,Australia,1
24199,AW00024199,veronica10@adventure-works.com,48,"0-1 Miles","Graduate Degree",Clerical,F,0,M,0,0,0,25001-50000,"United Kingdom",1
11893,AW00011893,orlando18@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,M,1,M,0,0,2,75001-100000,Australia,1
19453,AW00019453,veronica12@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,Germany,1
12485,AW00012485,veronica14@adventure-works.com,54,"0-1 Miles","High School",Manual,F,1,S,0,3,3,0-25000,France,1
17463,AW00017463,nicholas9@adventure-works.com,65,"5-10 Miles","Graduate Degree",Management,M,1,M,2,0,3,50001-75000,Northwest,1
24560,AW00024560,veronica17@adventure-works.com,64,"10+ Miles","High School",Professional,F,1,M,2,4,3,75001-100000,France,1
23311,AW00023311,veronica20@adventure-works.com,72,"5-10 Miles",Bachelors,Management,F,1,M,2,0,2,25001-50000,Australia,1
11252,AW00011252,nicholas16@adventure-works.com,86,"2-5 Miles","Graduate Degree",Management,M,1,S,1,0,3,75001-100000,Southwest,1
20793,AW00020793,gary10@adventure-works.com,48,"0-1 Miles","Graduate Degree",Manual,M,1,S,0,0,0,0-25000,France,1
24445,AW00024445,lauren44@adventure-works.com,67,"1-2 Miles","Partial College",Professional,F,0,M,2,0,4,25001-50000,Southwest,1
24700,AW00024700,gary15@adventure-works.com,45,"2-5 Miles","High School",Manual,M,0,S,1,0,0,25001-50000,France,1
18767,AW00018767,gary19@adventure-works.com,77,"5-10 Miles",Bachelors,Management,M,1,M,2,0,2,25001-50000,Australia,1
22181,AW00022181,gary20@adventure-works.com,63,"5-10 Miles","Partial College","Skilled Manual",M,1,S,2,0,2,50001-75000,Australia,1
14267,AW00014267,lauren49@adventure-works.com,43,"1-2 Miles","Partial College","Skilled Manual",F,0,S,2,0,0,25001-50000,Northwest,1
13561,AW00013561,gary21@adventure-works.com,49,"0-1 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,0,25001-50000,"United Kingdom",1
12701,AW00012701,gary22@adventure-works.com,47,"10+ Miles","Partial High School",Professional,M,1,M,4,5,0,"greater than 100000",Australia,1
17633,AW00017633,gary23@adventure-works.com,45,"1-2 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,France,1
25108,AW00025108,gary24@adventure-works.com,49,"0-1 Miles",Bachelors,Professional,M,0,M,1,2,2,50001-75000,Australia,1
11379,AW00011379,gary25@adventure-works.com,58,"2-5 Miles","High School",Manual,M,1,M,1,1,1,0-25000,France,1
19910,AW00019910,orlando21@adventure-works.com,63,"5-10 Miles","Partial College",Professional,M,1,M,3,4,3,"greater than 100000",Germany,1
13419,AW00013419,lauren53@adventure-works.com,53,"0-1 Miles","Partial College",Professional,F,1,M,3,5,5,75001-100000,Northwest,1
22248,AW00022248,gary28@adventure-works.com,49,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,2,2,25001-50000,Southwest,1
24115,AW00024115,gary29@adventure-works.com,56,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,1,0,1,25001-50000,"United Kingdom",1
19547,AW00019547,lauren58@adventure-works.com,60,"2-5 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Southwest,1
20150,AW00020150,gary30@adventure-works.com,75,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,1,25001-50000,"United Kingdom",1
11496,AW00011496,gary31@adventure-works.com,48,"0-1 Miles","Partial College",Clerical,M,1,S,2,2,2,25001-50000,"United Kingdom",1
22998,AW00022998,lauren60@adventure-works.com,49,"1-2 Miles",Bachelors,Management,F,1,M,1,0,0,75001-100000,Canada,1
21672,AW00021672,craig3@adventure-works.com,46,"2-5 Miles","High School",Manual,M,0,S,1,0,0,25001-50000,Germany,1
14448,AW00014448,lauren61@adventure-works.com,53,"2-5 Miles","Partial College",Professional,F,1,M,3,5,5,75001-100000,Northwest,1
13406,AW00013406,craig6@adventure-works.com,61,"5-10 Miles","Partial College",Professional,M,1,M,2,4,2,"greater than 100000",Germany,1
14158,AW00014158,craig7@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,0,25001-50000,"United Kingdom",1
13076,AW00013076,craig8@adventure-works.com,63,"1-2 Miles","High School","Skilled Manual",M,0,S,2,0,2,75001-100000,Australia,1
15357,AW00015357,craig11@adventure-works.com,62,"5-10 Miles","Partial High School",Professional,M,1,M,4,4,2,"greater than 100000",Germany,1
19049,AW00019049,craig12@adventure-works.com,72,"5-10 Miles",Bachelors,Management,M,1,M,4,4,4,"greater than 100000","United Kingdom",1
18950,AW00018950,lauren65@adventure-works.com,53,"2-5 Miles","Partial College",Professional,F,1,S,3,4,4,75001-100000,Canada,1
11413,AW00011413,megan27@adventure-works.com,64,"2-5 Miles","Partial College",Professional,F,0,M,1,2,4,75001-100000,"United Kingdom",1
11042,AW00011042,megan28@adventure-works.com,41,"0-1 Miles","Partial College","Skilled Manual",F,1,M,2,0,0,50001-75000,Southwest,1
18118,AW00018118,megan31@adventure-works.com,66,"2-5 Miles","High School",Professional,F,0,M,2,1,2,50001-75000,Canada,1
17218,AW00017218,craig17@adventure-works.com,68,"10+ Miles","High School",Management,M,1,M,2,5,4,"greater than 100000","United Kingdom",1
16937,AW00016937,craig20@adventure-works.com,56,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,5,25001-50000,France,1
17460,AW00017460,megan35@adventure-works.com,63,"1-2 Miles","High School",Professional,F,1,M,1,1,3,50001-75000,Southwest,1
15527,AW00015527,megan37@adventure-works.com,54,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,2,2,4,25001-50000,Southwest,1
14191,AW00014191,derrick0@adventure-works.com,67,"10+ Miles","Partial College",Professional,M,0,M,2,5,4,"greater than 100000","United Kingdom",1
18694,AW00018694,derrick1@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,M,1,M,0,0,1,75001-100000,Australia,1
12634,AW00012634,derrick2@adventure-works.com,73,"5-10 Miles",Bachelors,Management,M,1,M,4,4,4,"greater than 100000","United Kingdom",1
15662,AW00015662,megan38@adventure-works.com,58,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,3,25001-50000,"United Kingdom",1
17890,AW00017890,derrick5@adventure-works.com,63,"0-1 Miles","Partial College",Manual,M,1,M,1,0,2,0-25000,"United Kingdom",1
27920,AW00027920,mary39@adventure-works.com,45,"5-10 Miles","Partial College","Skilled Manual",F,1,S,2,0,0,50001-75000,Southwest,1
20573,AW00020573,megan40@adventure-works.com,65,"10+ Miles","Partial College",Professional,F,1,M,1,2,4,75001-100000,France,1
13178,AW00013178,megan43@adventure-works.com,55,"1-2 Miles",Bachelors,Management,F,1,S,0,3,4,75001-100000,Northwest,1
11387,AW00011387,megan44@adventure-works.com,59,"0-1 Miles","Graduate Degree",Clerical,F,1,S,0,0,3,25001-50000,"United Kingdom",1
24784,AW00024784,megan48@adventure-works.com,46,"0-1 Miles","Graduate Degree",Professional,F,0,S,0,0,1,50001-75000,Southwest,1
16483,AW00016483,warren42@adventure-works.com,68,"5-10 Miles",Bachelors,Management,M,1,M,2,0,2,25001-50000,Australia,1
16616,AW00016616,kelvin35@adventure-works.com,44,"10+ Miles",Bachelors,Professional,M,0,S,2,0,0,75001-100000,Australia,1
24907,AW00024907,megan50@adventure-works.com,45,"10+ Miles","High School",Management,F,1,M,2,5,0,75001-100000,Australia,1
22605,AW00022605,derrick18@adventure-works.com,48,"1-2 Miles","Partial College",Manual,M,0,S,1,0,0,0-25000,"United Kingdom",1
23525,AW00023525,derrick19@adventure-works.com,56,"5-10 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Australia,1
11281,AW00011281,megan53@adventure-works.com,55,"5-10 Miles",Bachelors,Management,F,1,S,4,2,4,"greater than 100000",Southwest,1
28557,AW00028557,casey28@adventure-works.com,44,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,1,1,1,25001-50000,"United Kingdom",1
13088,AW00013088,megan58@adventure-works.com,44,"1-2 Miles","Partial College",Professional,F,0,S,2,0,0,50001-75000,Northwest,1
11813,AW00011813,mary40@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,0,M,1,0,0,25001-50000,Northwest,1
13947,AW00013947,megan60@adventure-works.com,58,"0-1 Miles","Graduate Degree",Professional,F,1,M,1,0,1,50001-75000,Northwest,1
23422,AW00023422,casey32@adventure-works.com,49,"1-2 Miles","Graduate Degree",Management,M,0,S,1,0,1,"greater than 100000",Australia,1
23074,AW00023074,megan61@adventure-works.com,77,"1-2 Miles",Bachelors,Management,F,0,S,2,0,4,25001-50000,Canada,1
19795,AW00019795,casey33@adventure-works.com,60,"0-1 Miles",Bachelors,Management,M,1,M,3,1,1,75001-100000,Australia,1
13132,AW00013132,casey38@adventure-works.com,59,"2-5 Miles",Bachelors,Professional,M,1,S,1,0,1,75001-100000,Australia,1
24112,AW00024112,mary41@adventure-works.com,54,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
26293,AW00026293,casey42@adventure-works.com,47,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,1,1,50001-75000,Northwest,1
14697,AW00014697,nelson5@adventure-works.com,46,"1-2 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,"United Kingdom",1
21828,AW00021828,megan65@adventure-works.com,63,"0-1 Miles","Partial College",Professional,F,0,S,3,4,3,"greater than 100000",Germany,1
28038,AW00028038,philip0@adventure-works.com,70,"10+ Miles","Partial College",Professional,M,1,M,2,1,2,50001-75000,Southwest,1
24303,AW00024303,megan69@adventure-works.com,60,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,2,50001-75000,Australia,1
12855,AW00012855,philip2@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,"United Kingdom",1
20558,AW00020558,brianna24@adventure-works.com,62,"5-10 Miles","Partial College",Professional,F,1,M,4,3,3,"greater than 100000","United Kingdom",1
12378,AW00012378,brianna25@adventure-works.com,39,"2-5 Miles","Partial College",Clerical,F,1,S,1,0,0,25001-50000,Germany,1
21193,AW00021193,philip3@adventure-works.com,56,"5-10 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Australia,1
12912,AW00012912,brianna26@adventure-works.com,50,"10+ Miles","High School","Skilled Manual",F,1,S,3,4,4,25001-50000,Northwest,1
27004,AW00027004,philip6@adventure-works.com,47,"2-5 Miles","High School",Manual,M,0,S,1,0,0,25001-50000,Germany,1
22536,AW00022536,brianna27@adventure-works.com,43,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,"United Kingdom",1
22195,AW00022195,philip9@adventure-works.com,62,"1-2 Miles","High School","Skilled Manual",M,0,M,2,0,2,75001-100000,Australia,1
11136,AW00011136,brianna30@adventure-works.com,39,"0-1 Miles","High School","Skilled Manual",F,0,S,2,0,0,25001-50000,Canada,1
21979,AW00021979,philip11@adventure-works.com,56,"5-10 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Australia,1
15329,AW00015329,brianna37@adventure-works.com,69,"10+ Miles",Bachelors,Management,F,1,S,2,1,4,50001-75000,Southwest,1
11915,AW00011915,philip17@adventure-works.com,50,"5-10 Miles",Bachelors,Professional,M,1,S,1,0,0,50001-75000,Australia,1
14116,AW00014116,brianna40@adventure-works.com,50,"0-1 Miles",Bachelors,Management,F,0,S,1,0,0,75001-100000,Northwest,1
26974,AW00026974,philip18@adventure-works.com,37,"0-1 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,Germany,1
21876,AW00021876,philip20@adventure-works.com,42,"10+ Miles",Bachelors,Professional,M,0,S,2,0,0,50001-75000,Australia,1
24960,AW00024960,brianna42@adventure-works.com,72,"2-5 Miles",Bachelors,Management,F,0,S,3,0,5,50001-75000,Canada,1
17010,AW00017010,brianna43@adventure-works.com,50,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Southwest,1
25942,AW00025942,brianna45@adventure-works.com,38,"1-2 Miles","Partial College","Skilled Manual",F,0,S,2,0,0,50001-75000,Southwest,1
11461,AW00011461,victor7@adventure-works.com,46,"10+ Miles",Bachelors,Professional,M,0,S,3,0,0,75001-100000,Australia,1
17621,AW00017621,brianna48@adventure-works.com,55,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,0,25001-50000,Southwest,1
13771,AW00013771,victor8@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,0,25001-50000,Germany,1
12211,AW00012211,victor10@adventure-works.com,44,"0-1 Miles","Graduate Degree",Manual,M,1,M,0,0,0,0-25000,France,1
27455,AW00027455,brianna52@adventure-works.com,49,"0-1 Miles",Bachelors,Management,F,0,S,3,0,2,75001-100000,Northwest,1
15586,AW00015586,victor16@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,M,1,M,0,0,1,"greater than 100000",Australia,1
14425,AW00014425,victor18@adventure-works.com,61,"5-10 Miles","High School",Professional,M,1,M,4,4,2,"greater than 100000",Germany,1
15570,AW00015570,brianna54@adventure-works.com,60,"0-1 Miles",Bachelors,Professional,F,0,S,1,2,3,50001-75000,Southwest,1
25943,AW00025943,brianna55@adventure-works.com,39,"0-1 Miles","Partial College","Skilled Manual",F,0,S,2,0,0,50001-75000,Southwest,1
17295,AW00017295,victor20@adventure-works.com,52,"2-5 Miles",Bachelors,Professional,M,1,M,0,0,0,75001-100000,Australia,1
29180,AW00029180,erik2@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,M,1,M,0,0,1,75001-100000,Australia,1
25613,AW00025613,erik3@adventure-works.com,49,"2-5 Miles","Partial College",Manual,M,1,M,0,1,1,0-25000,France,1
25878,AW00025878,brianna60@adventure-works.com,70,"2-5 Miles",Bachelors,Management,F,0,S,0,1,2,50001-75000,Southwest,1
21148,AW00021148,brianna62@adventure-works.com,51,"2-5 Miles","Partial College","Skilled Manual",F,1,S,1,0,0,25001-50000,Canada,1
14823,AW00014823,nelson9@adventure-works.com,54,"0-1 Miles","Partial College",Clerical,M,1,S,0,3,3,25001-50000,Germany,1
29403,AW00029403,erik9@adventure-works.com,54,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,Germany,1
26320,AW00026320,brianna67@adventure-works.com,50,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,1,2,2,50001-75000,Southwest,1
19670,AW00019670,erik11@adventure-works.com,40,"5-10 Miles","Partial College","Skilled Manual",M,0,S,2,0,0,50001-75000,Southwest,1
14155,AW00014155,olivia26@adventure-works.com,48,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
25312,AW00025312,erik18@adventure-works.com,46,"1-2 Miles","Partial College",Clerical,M,1,M,0,2,2,25001-50000,"United Kingdom",1
15194,AW00015194,erik19@adventure-works.com,51,"0-1 Miles",Bachelors,Management,M,0,S,3,2,2,"greater than 100000",Southwest,1
15064,AW00015064,erik21@adventure-works.com,58,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,3,25001-50000,France,1
18011,AW00018011,frank31@adventure-works.com,53,"0-1 Miles","Partial College",Clerical,M,1,S,1,2,2,25001-50000,France,1
20206,AW00020206,olivia31@adventure-works.com,60,"0-1 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Canada,1
14260,AW00014260,frank32@adventure-works.com,64,"5-10 Miles","Partial College","Skilled Manual",M,1,S,2,0,3,25001-50000,Australia,1
20468,AW00020468,olivia35@adventure-works.com,62,"1-2 Miles","High School",Professional,F,0,M,2,0,2,50001-75000,Canada,1
22198,AW00022198,frank34@adventure-works.com,61,"1-2 Miles","High School","Skilled Manual",M,0,M,2,0,2,75001-100000,Australia,1
26014,AW00026014,olivia39@adventure-works.com,60,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,1,50001-75000,Southwest,1
17923,AW00017923,cory3@adventure-works.com,41,"1-2 Miles","High School",Manual,M,0,S,0,1,1,0-25000,Australia,1
12501,AW00012501,cory4@adventure-works.com,39,"0-1 Miles","Partial College",Clerical,M,1,S,1,3,3,25001-50000,Germany,1
17934,AW00017934,nelson12@adventure-works.com,58,"0-1 Miles","Partial College",Manual,M,0,S,0,1,1,0-25000,Germany,1
16527,AW00016527,cory5@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,0,0-25000,Australia,1
26154,AW00026154,cory6@adventure-works.com,55,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,1
19785,AW00019785,olivia42@adventure-works.com,63,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,2,75001-100000,Australia,1
16755,AW00016755,olivia43@adventure-works.com,46,"1-2 Miles",Bachelors,Management,F,1,M,1,0,0,75001-100000,Northwest,1
12391,AW00012391,olivia46@adventure-works.com,46,"1-2 Miles","Partial College",Clerical,F,1,S,0,2,2,25001-50000,"United Kingdom",1
21105,AW00021105,cory8@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,"United Kingdom",1
28067,AW00028067,olivia48@adventure-works.com,48,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,3,75001-100000,Southwest,1
14378,AW00014378,cory12@adventure-works.com,74,"10+ Miles","Graduate Degree",Management,M,1,S,2,0,4,50001-75000,Southwest,1
18859,AW00018859,olivia50@adventure-works.com,64,"5-10 Miles","Partial High School","Skilled Manual",F,1,M,2,0,2,50001-75000,Canada,1
20375,AW00020375,olivia53@adventure-works.com,65,"5-10 Miles","Graduate Degree",Management,F,1,S,2,0,3,50001-75000,Canada,1
26638,AW00026638,olivia58@adventure-works.com,59,"0-1 Miles","Graduate Degree",Professional,F,0,S,1,0,1,50001-75000,Northwest,1
18409,AW00018409,olivia59@adventure-works.com,63,"5-10 Miles","High School",Professional,F,0,M,2,0,2,50001-75000,Southwest,1
25126,AW00025126,shane4@adventure-works.com,51,"2-5 Miles",Bachelors,Professional,M,1,M,0,0,0,75001-100000,Australia,1
25498,AW00025498,shane5@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,Germany,1
19287,AW00019287,shane6@adventure-works.com,59,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,3,25001-50000,France,1
23603,AW00023603,shane8@adventure-works.com,63,"5-10 Miles","High School",Professional,M,1,M,2,1,2,75001-100000,France,1
24201,AW00024201,olivia62@adventure-works.com,49,"0-1 Miles","High School",Manual,F,1,M,0,2,2,0-25000,France,1
14667,AW00014667,olivia64@adventure-works.com,48,"0-1 Miles","Graduate Degree",Management,F,1,M,1,4,4,75001-100000,Australia,1
11259,AW00011259,victoria24@adventure-works.com,53,"2-5 Miles","Partial College",Professional,F,1,M,4,1,4,75001-100000,Northwest,1
17922,AW00017922,shane13@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,0-25000,Australia,1
11688,AW00011688,victoria26@adventure-works.com,52,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,2,3,3,75001-100000,Northwest,1
26354,AW00026354,nelson15@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,M,0,S,0,0,0,25001-50000,Germany,1
25088,AW00025088,victoria28@adventure-works.com,57,"2-5 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Southwest,1
16661,AW00016661,shane15@adventure-works.com,62,"5-10 Miles","High School","Skilled Manual",M,1,S,2,0,2,50001-75000,Australia,1
20620,AW00020620,victoria29@adventure-works.com,47,"10+ Miles",Bachelors,Professional,F,0,S,3,0,0,75001-100000,Australia,1
18430,AW00018430,victoria30@adventure-works.com,66,"5-10 Miles","Partial College",Professional,F,0,M,2,0,3,25001-50000,Northwest,1
20040,AW00020040,victoria34@adventure-works.com,55,"0-1 Miles","Graduate Degree",Professional,F,0,S,0,2,3,50001-75000,Southwest,1
13637,AW00013637,victoria35@adventure-works.com,46,"10+ Miles","Partial College",Management,F,1,M,3,5,0,"greater than 100000",Australia,1
14125,AW00014125,shane21@adventure-works.com,40,"2-5 Miles","Partial College",Manual,M,1,S,1,0,0,0-25000,Australia,1
17183,AW00017183,shane23@adventure-works.com,60,"0-1 Miles","Partial College",Professional,M,1,M,2,4,2,"greater than 100000",Germany,1
19096,AW00019096,douglas4@adventure-works.com,45,"10+ Miles","High School",Management,M,1,S,3,5,0,75001-100000,Australia,1
14541,AW00014541,douglas5@adventure-works.com,60,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,1,0-25000,Germany,1
17927,AW00017927,douglas6@adventure-works.com,40,"0-1 Miles","Partial College",Manual,M,1,S,0,0,0,0-25000,Australia,1
